Bandit,Reward,Algorithm
2,1.2812698914145944,Epsilon-Greedy
2,5.201775249482155,Epsilon-Greedy
2,3.6617369453590918,Epsilon-Greedy
2,3.8121228486879684,Epsilon-Greedy
2,3.1781956520610906,Epsilon-Greedy
2,1.8681886642602694,Epsilon-Greedy
2,4.110526825729987,Epsilon-Greedy
2,1.559783620900932,Epsilon-Greedy
2,5.228439927035365,Epsilon-Greedy
2,3.2395971770635996,Epsilon-Greedy
2,4.769761573838679,Epsilon-Greedy
2,2.3430668104242858,Epsilon-Greedy
2,2.03074591696482,Epsilon-Greedy
2,5.286590253597854,Epsilon-Greedy
2,5.40478421190876,Epsilon-Greedy
2,3.3548242372651877,Epsilon-Greedy
2,3.3451977851398906,Epsilon-Greedy
2,4.022366065610178,Epsilon-Greedy
2,1.9174923045683792,Epsilon-Greedy
2,2.038189164632449,Epsilon-Greedy
2,3.0613583179315396,Epsilon-Greedy
2,3.5887688699832,Epsilon-Greedy
2,1.6660347479194442,Epsilon-Greedy
2,3.6131026772834005,Epsilon-Greedy
2,2.8204798418371366,Epsilon-Greedy
2,1.746269930808567,Epsilon-Greedy
2,4.270912256757668,Epsilon-Greedy
2,4.9605476299612725,Epsilon-Greedy
2,2.0654402510967613,Epsilon-Greedy
2,3.878658039537564,Epsilon-Greedy
2,3.8638890174397456,Epsilon-Greedy
2,3.23850762376655,Epsilon-Greedy
2,3.424473736497865,Epsilon-Greedy
2,3.5107719719391657,Epsilon-Greedy
2,3.488975896317647,Epsilon-Greedy
2,2.0973881501666356,Epsilon-Greedy
2,2.0660482661768227,Epsilon-Greedy
2,4.278199297131556,Epsilon-Greedy
2,3.6602247146671676,Epsilon-Greedy
2,5.013819920856994,Epsilon-Greedy
2,3.5689793099860663,Epsilon-Greedy
2,4.159809791150149,Epsilon-Greedy
2,3.4270407614487395,Epsilon-Greedy
2,5.010691002011491,Epsilon-Greedy
2,1.8550142119242325,Epsilon-Greedy
2,4.203580291310446,Epsilon-Greedy
2,2.4406052854848106,Epsilon-Greedy
2,3.125144735208574,Epsilon-Greedy
2,2.8205275073819775,Epsilon-Greedy
2,2.710159709809257,Epsilon-Greedy
2,3.5590620584827066,Epsilon-Greedy
2,1.49059767672641,Epsilon-Greedy
2,3.3005877828089463,Epsilon-Greedy
2,3.344950710624205,Epsilon-Greedy
2,2.6937228757561815,Epsilon-Greedy
2,4.434847066610716,Epsilon-Greedy
2,2.087270140797848,Epsilon-Greedy
2,3.2649062245324534,Epsilon-Greedy
2,4.0346824045278975,Epsilon-Greedy
2,0.4899476873318953,Epsilon-Greedy
2,2.118738095345277,Epsilon-Greedy
2,5.131240559158668,Epsilon-Greedy
2,3.3812404726043046,Epsilon-Greedy
2,1.4860642085607627,Epsilon-Greedy
2,3.6370067084893325,Epsilon-Greedy
2,2.6536202984504853,Epsilon-Greedy
2,3.6240361424154948,Epsilon-Greedy
2,2.8377852152231866,Epsilon-Greedy
2,1.8416234852930697,Epsilon-Greedy
2,2.7565766691086457,Epsilon-Greedy
2,0.9053419664650417,Epsilon-Greedy
2,2.911273305686673,Epsilon-Greedy
2,1.4402842171854742,Epsilon-Greedy
2,2.672035846967975,Epsilon-Greedy
2,3.2944216773271853,Epsilon-Greedy
2,3.213093000741638,Epsilon-Greedy
2,5.265260273887881,Epsilon-Greedy
2,3.576323165067599,Epsilon-Greedy
2,3.649321784156636,Epsilon-Greedy
2,3.1713090829157906,Epsilon-Greedy
2,2.821429225696452,Epsilon-Greedy
2,4.007890203046492,Epsilon-Greedy
2,2.496764951211416,Epsilon-Greedy
2,3.6210854339685987,Epsilon-Greedy
2,2.7852718500674083,Epsilon-Greedy
2,2.459337985597033,Epsilon-Greedy
2,2.3488935164010925,Epsilon-Greedy
2,3.778973350918855,Epsilon-Greedy
2,3.416931614472221,Epsilon-Greedy
2,3.5106136904882486,Epsilon-Greedy
2,2.0254854509794638,Epsilon-Greedy
2,3.068224927098803,Epsilon-Greedy
2,4.114846563593918,Epsilon-Greedy
2,3.6079297481321797,Epsilon-Greedy
2,2.417433724552162,Epsilon-Greedy
2,4.19973960880561,Epsilon-Greedy
2,3.5521782381611713,Epsilon-Greedy
2,4.311639527595557,Epsilon-Greedy
2,3.131280669792294,Epsilon-Greedy
2,3.4666865717661013,Epsilon-Greedy
2,3.119538927425358,Epsilon-Greedy
2,1.6497674722053006,Epsilon-Greedy
2,0.7774874715467552,Epsilon-Greedy
2,2.218626869009206,Epsilon-Greedy
2,2.865021922661313,Epsilon-Greedy
2,2.0262111916164876,Epsilon-Greedy
2,3.5900443091799334,Epsilon-Greedy
2,2.0323731369207656,Epsilon-Greedy
2,4.848315952357953,Epsilon-Greedy
2,2.0969083353526488,Epsilon-Greedy
2,3.8295719940305,Epsilon-Greedy
2,2.7126705944379603,Epsilon-Greedy
2,3.030385893927339,Epsilon-Greedy
2,3.634626362969066,Epsilon-Greedy
2,2.222789364966717,Epsilon-Greedy
2,3.6008216696671442,Epsilon-Greedy
2,3.4501532361786373,Epsilon-Greedy
2,4.738210236207127,Epsilon-Greedy
2,0.29116913588328996,Epsilon-Greedy
2,4.464662696230065,Epsilon-Greedy
2,2.858611044541619,Epsilon-Greedy
2,3.68526591274533,Epsilon-Greedy
2,3.1869737219977554,Epsilon-Greedy
2,1.6359005804402689,Epsilon-Greedy
2,3.0166205128178545,Epsilon-Greedy
2,2.8021233688939544,Epsilon-Greedy
2,4.093852592701836,Epsilon-Greedy
2,3.9824019745892305,Epsilon-Greedy
2,3.84921152138065,Epsilon-Greedy
2,4.442551422430712,Epsilon-Greedy
2,2.9402826639442656,Epsilon-Greedy
2,3.420759194969243,Epsilon-Greedy
2,2.615867350212174,Epsilon-Greedy
2,2.813050112717792,Epsilon-Greedy
2,1.7963331010604624,Epsilon-Greedy
2,4.165725792029763,Epsilon-Greedy
2,2.48800076817614,Epsilon-Greedy
2,3.2171264813204394,Epsilon-Greedy
2,4.025676731842408,Epsilon-Greedy
2,3.918057375037316,Epsilon-Greedy
2,4.007468528514224,Epsilon-Greedy
2,4.213487103577092,Epsilon-Greedy
2,3.8222502928290485,Epsilon-Greedy
2,3.9649196212171454,Epsilon-Greedy
2,3.0388439024466534,Epsilon-Greedy
2,1.1166344163651245,Epsilon-Greedy
2,4.455443263214635,Epsilon-Greedy
2,3.1533017364566303,Epsilon-Greedy
2,3.7125899108442146,Epsilon-Greedy
2,2.2203841183539907,Epsilon-Greedy
2,3.546127168862269,Epsilon-Greedy
2,3.099176839449352,Epsilon-Greedy
2,2.387639709391488,Epsilon-Greedy
2,3.5896027982965397,Epsilon-Greedy
2,4.512613523316771,Epsilon-Greedy
2,3.6602437316239387,Epsilon-Greedy
2,2.078861492256248,Epsilon-Greedy
2,2.0757331643731507,Epsilon-Greedy
2,4.191944437840771,Epsilon-Greedy
2,1.8293013065903898,Epsilon-Greedy
2,2.2702393408931316,Epsilon-Greedy
2,3.4059877800059857,Epsilon-Greedy
2,3.3275170192529973,Epsilon-Greedy
2,4.447789110226034,Epsilon-Greedy
2,3.802031614906706,Epsilon-Greedy
2,3.2582111786704293,Epsilon-Greedy
2,2.9799785572777258,Epsilon-Greedy
2,2.1266924022028406,Epsilon-Greedy
2,3.508422959994292,Epsilon-Greedy
2,3.512519498047331,Epsilon-Greedy
2,0.12230715990201046,Epsilon-Greedy
2,3.679577088311866,Epsilon-Greedy
2,2.5953423041346726,Epsilon-Greedy
2,4.571335881305089,Epsilon-Greedy
2,4.48031348514539,Epsilon-Greedy
2,1.9071915018886483,Epsilon-Greedy
2,3.5788850622106017,Epsilon-Greedy
2,2.2820966628090855,Epsilon-Greedy
2,3.809120411139152,Epsilon-Greedy
2,3.656701039807558,Epsilon-Greedy
2,3.170413095982167,Epsilon-Greedy
2,3.4342696438294182,Epsilon-Greedy
2,4.885026837920433,Epsilon-Greedy
2,4.13009119199644,Epsilon-Greedy
2,2.4754909352990793,Epsilon-Greedy
2,3.9875269475685338,Epsilon-Greedy
2,2.2352987963433586,Epsilon-Greedy
2,3.9503042174288545,Epsilon-Greedy
2,2.5472967509794335,Epsilon-Greedy
2,2.1962565927612445,Epsilon-Greedy
2,1.2136353849734098,Epsilon-Greedy
2,2.1351327219438194,Epsilon-Greedy
2,1.1469046661042308,Epsilon-Greedy
2,3.786069522922763,Epsilon-Greedy
2,4.720015030816963,Epsilon-Greedy
2,3.979347837395375,Epsilon-Greedy
2,3.9412892983308536,Epsilon-Greedy
2,1.3245488421922778,Epsilon-Greedy
2,3.530157529870512,Epsilon-Greedy
2,3.881094990050899,Epsilon-Greedy
2,3.435977433656659,Epsilon-Greedy
2,3.483402734135109,Epsilon-Greedy
2,2.3563719985303226,Epsilon-Greedy
2,4.987089722431281,Epsilon-Greedy
2,2.7597683418608008,Epsilon-Greedy
2,2.829914460984142,Epsilon-Greedy
2,2.456318134809692,Epsilon-Greedy
2,3.0262186921570167,Epsilon-Greedy
2,2.265279279312591,Epsilon-Greedy
2,1.397371660373415,Epsilon-Greedy
2,4.249228945374284,Epsilon-Greedy
2,4.1692100122703195,Epsilon-Greedy
2,3.642694529481645,Epsilon-Greedy
2,3.4510169661266143,Epsilon-Greedy
2,2.5409955327756735,Epsilon-Greedy
2,3.2483904015602953,Epsilon-Greedy
2,4.37628852926137,Epsilon-Greedy
2,3.2735754885320736,Epsilon-Greedy
2,2.961484318913665,Epsilon-Greedy
2,3.1641288345149756,Epsilon-Greedy
2,2.6033844233318773,Epsilon-Greedy
2,2.9376813586882,Epsilon-Greedy
2,3.057081453626462,Epsilon-Greedy
2,4.151634037699633,Epsilon-Greedy
2,4.071404402261425,Epsilon-Greedy
2,3.340572615166471,Epsilon-Greedy
2,1.8276438519526867,Epsilon-Greedy
2,2.235563364802993,Epsilon-Greedy
2,2.0307780683649517,Epsilon-Greedy
2,1.6993774609966068,Epsilon-Greedy
2,3.697117569392591,Epsilon-Greedy
2,3.2256999040401326,Epsilon-Greedy
2,1.7523264153604654,Epsilon-Greedy
2,2.9344419902735006,Epsilon-Greedy
2,2.744080496698825,Epsilon-Greedy
2,2.6343122487911868,Epsilon-Greedy
2,4.947651807914226,Epsilon-Greedy
2,2.952012945676059,Epsilon-Greedy
2,5.165815696556292,Epsilon-Greedy
2,5.1526678664895815,Epsilon-Greedy
2,2.4377150811966897,Epsilon-Greedy
2,1.7099328668175409,Epsilon-Greedy
2,3.5068265530515044,Epsilon-Greedy
2,3.4438648954485016,Epsilon-Greedy
2,2.2969311548354447,Epsilon-Greedy
2,3.7282880505592764,Epsilon-Greedy
2,5.040059433980341,Epsilon-Greedy
2,2.5662893837179865,Epsilon-Greedy
2,4.297996063820115,Epsilon-Greedy
2,2.406579280029826,Epsilon-Greedy
2,2.2544765992583167,Epsilon-Greedy
2,3.4837135723116948,Epsilon-Greedy
2,3.5416783292993403,Epsilon-Greedy
2,0.9459766234549001,Epsilon-Greedy
2,3.474959339559088,Epsilon-Greedy
2,3.5413950837801202,Epsilon-Greedy
2,2.453687959729512,Epsilon-Greedy
2,3.6347699121601718,Epsilon-Greedy
2,3.3223141541455368,Epsilon-Greedy
2,2.3274094269636585,Epsilon-Greedy
2,2.6461618522509815,Epsilon-Greedy
2,2.865997143923161,Epsilon-Greedy
2,3.236074846813058,Epsilon-Greedy
2,2.9684275400885185,Epsilon-Greedy
2,2.213297059423104,Epsilon-Greedy
2,3.7471065614494017,Epsilon-Greedy
2,1.0928677184290507,Epsilon-Greedy
2,3.529987199455375,Epsilon-Greedy
2,3.4901679364602773,Epsilon-Greedy
2,2.52189212400329,Epsilon-Greedy
2,3.198059839495201,Epsilon-Greedy
2,3.4152120365446903,Epsilon-Greedy
2,2.237769168443834,Epsilon-Greedy
2,2.628367063143971,Epsilon-Greedy
2,3.796413551783384,Epsilon-Greedy
2,1.674936071612483,Epsilon-Greedy
2,3.541693884772234,Epsilon-Greedy
2,4.249503485293824,Epsilon-Greedy
2,2.8338375191432,Epsilon-Greedy
2,3.027499527898317,Epsilon-Greedy
2,3.5120667827563845,Epsilon-Greedy
2,1.7594180100004835,Epsilon-Greedy
2,5.285333325023865,Epsilon-Greedy
2,3.393922312385364,Epsilon-Greedy
2,0.9269206510084969,Epsilon-Greedy
2,3.296072989108543,Epsilon-Greedy
2,4.234258324011167,Epsilon-Greedy
2,3.8382302253389913,Epsilon-Greedy
2,2.3091008713801493,Epsilon-Greedy
2,4.04754260422874,Epsilon-Greedy
2,3.490311727043678,Epsilon-Greedy
2,1.5338860471202127,Epsilon-Greedy
2,1.4943235060107332,Epsilon-Greedy
2,3.6838542072019447,Epsilon-Greedy
2,2.0050923878606874,Epsilon-Greedy
2,3.897314451766317,Epsilon-Greedy
2,3.6451018853099564,Epsilon-Greedy
2,3.1839324066337564,Epsilon-Greedy
2,2.286686780574341,Epsilon-Greedy
2,2.780089618184494,Epsilon-Greedy
2,4.125528755868228,Epsilon-Greedy
2,2.5002837973437786,Epsilon-Greedy
2,2.389237369873247,Epsilon-Greedy
2,2.680481740224368,Epsilon-Greedy
2,1.392053892198866,Epsilon-Greedy
2,2.0810606019379483,Epsilon-Greedy
2,3.541248362432953,Epsilon-Greedy
2,3.3743685618354293,Epsilon-Greedy
2,3.244619497845033,Epsilon-Greedy
2,4.193669930331919,Epsilon-Greedy
2,3.723251353740098,Epsilon-Greedy
2,3.5594994787272687,Epsilon-Greedy
2,4.737295126029089,Epsilon-Greedy
2,2.065687313088169,Epsilon-Greedy
2,2.375636074988648,Epsilon-Greedy
2,2.4589370128374695,Epsilon-Greedy
2,2.9332140681375622,Epsilon-Greedy
2,4.111914218963357,Epsilon-Greedy
2,2.6557974867228396,Epsilon-Greedy
2,2.0278183676262556,Epsilon-Greedy
2,2.588063266180487,Epsilon-Greedy
2,4.245598608716593,Epsilon-Greedy
2,2.5842908015728585,Epsilon-Greedy
2,0.8787260873409286,Epsilon-Greedy
2,3.4536172663211815,Epsilon-Greedy
2,2.620286731723343,Epsilon-Greedy
2,3.0008466634321773,Epsilon-Greedy
2,4.256552047909126,Epsilon-Greedy
2,2.7637988102049733,Epsilon-Greedy
2,2.7502523427841457,Epsilon-Greedy
2,3.1854058455352257,Epsilon-Greedy
2,1.404867562952856,Epsilon-Greedy
2,2.808518172792856,Epsilon-Greedy
2,2.7241918492947033,Epsilon-Greedy
2,2.7995543714818214,Epsilon-Greedy
2,3.558953064264781,Epsilon-Greedy
2,3.4103796920788696,Epsilon-Greedy
2,5.123986567491549,Epsilon-Greedy
2,4.437790160675127,Epsilon-Greedy
2,2.4994202766222418,Epsilon-Greedy
2,2.364771889834518,Epsilon-Greedy
2,3.553049879650084,Epsilon-Greedy
2,1.7648326401060468,Epsilon-Greedy
2,3.6115595482011593,Epsilon-Greedy
2,2.747569899876794,Epsilon-Greedy
2,3.5043022540931075,Epsilon-Greedy
2,3.529894953272573,Epsilon-Greedy
2,3.423117742825613,Epsilon-Greedy
2,2.176572240861956,Epsilon-Greedy
2,2.075114478733669,Epsilon-Greedy
2,3.8558188548820134,Epsilon-Greedy
2,1.9533250254805945,Epsilon-Greedy
2,2.2756607918212843,Epsilon-Greedy
2,3.1974292329332763,Epsilon-Greedy
2,2.2076533099830753,Epsilon-Greedy
2,3.3408184579996267,Epsilon-Greedy
2,3.551239829307727,Epsilon-Greedy
2,2.537537401245774,Epsilon-Greedy
2,3.769151953999123,Epsilon-Greedy
2,3.0320749847079145,Epsilon-Greedy
2,3.3329364451089685,Epsilon-Greedy
2,4.201722718323043,Epsilon-Greedy
2,4.825874297187064,Epsilon-Greedy
2,2.6891932817576665,Epsilon-Greedy
2,3.860163670173462,Epsilon-Greedy
2,4.517944431685815,Epsilon-Greedy
2,3.4459798911708273,Epsilon-Greedy
2,3.573704443857167,Epsilon-Greedy
2,3.697752070243136,Epsilon-Greedy
2,3.4470106335291724,Epsilon-Greedy
2,4.577119306788742,Epsilon-Greedy
2,2.4920758008669104,Epsilon-Greedy
2,2.641668160477541,Epsilon-Greedy
2,2.6734518237833402,Epsilon-Greedy
2,3.85497635023304,Epsilon-Greedy
2,2.36289307945023,Epsilon-Greedy
2,3.433710331515033,Epsilon-Greedy
2,2.4871968381209086,Epsilon-Greedy
2,0.21380828217959813,Epsilon-Greedy
2,3.7306457637921446,Epsilon-Greedy
2,3.3661745735913606,Epsilon-Greedy
2,4.389719588285613,Epsilon-Greedy
2,4.308208325688074,Epsilon-Greedy
2,2.852655689619209,Epsilon-Greedy
2,1.9205115191873507,Epsilon-Greedy
2,2.3779522904707573,Epsilon-Greedy
2,3.4277678931782973,Epsilon-Greedy
2,0.9433839354450018,Epsilon-Greedy
2,3.8418875021595653,Epsilon-Greedy
2,1.3585779652475598,Epsilon-Greedy
2,1.6821421872250721,Epsilon-Greedy
2,2.9271524879229616,Epsilon-Greedy
2,4.824383356856432,Epsilon-Greedy
2,1.821581618922617,Epsilon-Greedy
2,2.9398874304045313,Epsilon-Greedy
2,2.1825400865794515,Epsilon-Greedy
2,2.984880697966521,Epsilon-Greedy
2,3.4237848771055432,Epsilon-Greedy
2,3.559294540447615,Epsilon-Greedy
2,4.18491519177494,Epsilon-Greedy
2,4.934366539122027,Epsilon-Greedy
2,0.6354566244544881,Epsilon-Greedy
2,2.340845486987878,Epsilon-Greedy
2,2.0202322885175388,Epsilon-Greedy
2,2.0127158722217215,Epsilon-Greedy
2,3.608595519344487,Epsilon-Greedy
2,2.683264732934072,Epsilon-Greedy
2,2.2637663812496003,Epsilon-Greedy
2,2.3994255990638065,Epsilon-Greedy
2,3.1726201175313298,Epsilon-Greedy
2,3.1357091848629883,Epsilon-Greedy
2,1.9349467175226933,Epsilon-Greedy
2,2.229824297801551,Epsilon-Greedy
2,3.7240299187027857,Epsilon-Greedy
2,2.650889514523409,Epsilon-Greedy
2,2.4782916011962746,Epsilon-Greedy
2,3.934926958561207,Epsilon-Greedy
2,2.0575215114097785,Epsilon-Greedy
2,1.4150864113173856,Epsilon-Greedy
2,1.786814942433798,Epsilon-Greedy
2,2.707399415657569,Epsilon-Greedy
2,3.655176680140972,Epsilon-Greedy
2,3.3640412203948626,Epsilon-Greedy
2,4.444649684671875,Epsilon-Greedy
2,2.438725069000446,Epsilon-Greedy
2,2.251030275367836,Epsilon-Greedy
2,4.544629875266622,Epsilon-Greedy
2,2.3569212345437256,Epsilon-Greedy
2,3.5588962073787984,Epsilon-Greedy
2,2.7040939106036355,Epsilon-Greedy
2,4.376591629308252,Epsilon-Greedy
2,3.2658679692233967,Epsilon-Greedy
2,3.1953887008351733,Epsilon-Greedy
2,1.248275058971985,Epsilon-Greedy
2,2.124718625235469,Epsilon-Greedy
2,3.0968507710295046,Epsilon-Greedy
2,4.737317817245566,Epsilon-Greedy
2,4.219844858499336,Epsilon-Greedy
2,3.179585912792704,Epsilon-Greedy
2,3.83090523333908,Epsilon-Greedy
2,1.3949540196136905,Epsilon-Greedy
2,1.8467898761756234,Epsilon-Greedy
2,2.7731477503895134,Epsilon-Greedy
2,3.5477454528074217,Epsilon-Greedy
2,3.2158809915076816,Epsilon-Greedy
2,2.1620471346499217,Epsilon-Greedy
2,1.788142453342194,Epsilon-Greedy
2,1.6507339315186884,Epsilon-Greedy
2,2.633747480985493,Epsilon-Greedy
2,3.223717674396833,Epsilon-Greedy
2,4.5172554325767695,Epsilon-Greedy
2,1.920027443277218,Epsilon-Greedy
2,3.0669497732333473,Epsilon-Greedy
2,3.634691326418457,Epsilon-Greedy
2,3.9394805094237992,Epsilon-Greedy
2,1.3888574689978521,Epsilon-Greedy
2,2.3478507769337167,Epsilon-Greedy
2,3.268018133554829,Epsilon-Greedy
2,3.545794846704018,Epsilon-Greedy
2,1.7575010490405383,Epsilon-Greedy
2,1.1623362807046278,Epsilon-Greedy
2,2.1363882289872977,Epsilon-Greedy
2,3.604343220862792,Epsilon-Greedy
2,3.163069533614133,Epsilon-Greedy
2,3.8862313491977787,Epsilon-Greedy
2,1.500402923054563,Epsilon-Greedy
2,1.9171772063669696,Epsilon-Greedy
2,3.6341980817717516,Epsilon-Greedy
2,1.3632668433007507,Epsilon-Greedy
2,1.8485222062437756,Epsilon-Greedy
2,2.402892564823583,Epsilon-Greedy
2,3.020449136599804,Epsilon-Greedy
2,2.625800900050331,Epsilon-Greedy
2,4.663717061207011,Epsilon-Greedy
2,4.291391136776526,Epsilon-Greedy
